,mean,std,cv,skewness,kurtosis
2916,0.21948215302755036,0.12500433030652366,56.954211803650644,2.2640380718664983,31.89428605868852
2912,0.22232954575110617,0.12506795025675158,56.25340970055453,2.2666873385878867,32.65090374128036
2908,0.22431012969492442,0.12487186312846829,55.669292910802426,2.2823510948427392,33.568649822224515
2904,0.22614755615511062,0.12502354441373686,55.284057249765475,2.2870898968405657,34.04712516852108
2900,0.22785807035969563,0.12526648576289878,54.97566338780704,2.288648791214957,34.36148514490603
2896,0.23013076989874862,0.12583230938670845,54.678611400844524,2.2801283935653505,34.47389221551199
2892,0.2316275052070277,0.12606169402680867,54.42431973445263,2.2835612347911782,34.76880715499601
2888,0.2329892856084493,0.1263118093440259,54.21356995630241,2.287901781825654,35.05368243239838
2884,0.23404469590499555,0.12654486385975053,54.068674092540924,2.2966067130817587,35.408334403629205
2880,0.23498633780374412,0.12683451187361086,53.975270672774386,2.3037917532948597,35.69587990897199
2876,0.23648551693945344,0.1274332180771244,53.88626742404301,2.29587127163319,35.65233057179262
2872,0.23883701987926717,0.12831730705183658,53.72588684815334,2.2716865356065346,35.31178637170543
2868,0.2406323754295325,0.12880278948458487,53.526791336647825,2.2552979409037666,35.09613972316189
2864,0.24268533689312247,0.12962230513772824,53.41167571026894,2.223578264787083,34.45976329156354
2860,0.24458591538410251,0.1306424602576981,53.41372991675936,2.1848078581512618,33.53204927556323
2856,0.24586909488715591,0.13150743179808275,53.48676776901928,2.156005936464209,32.74227652492964
2852,0.24728657422018221,0.1323858444747288,53.53539507440196,2.13732502721068,32.24441851723746
2848,0.2506231464006207,0.13318090048951747,53.139904435094756,2.1286861655410845,32.34347104170853
