wl_nm,reflectance_mean
1888,0.11162610348383128
1892,0.11593228394018952
1896,0.12076866179252552
1900,0.12585902186460185
1904,0.1309782516598081
1908,0.13597124727162724
1912,0.1407067343563774
1916,0.1450840540128815
1920,0.14911787469412524
1924,0.15273573235449725
1928,0.15583627167261493
1932,0.15829825766991298
1936,0.16002861042161245
1940,0.16102723630087956
1944,0.1613625660025339
1948,0.1613071719110916
1952,0.1609921916040622
1956,0.16059434623884802
1960,0.16020039149997028
1964,0.15985555382091554
1968,0.15950005334276618
1972,0.1590139016363569
1976,0.15862151234204336
1980,0.1585369173381945
1984,0.1589335282899183
1988,0.1598329733033977
1992,0.16116253380788922
1996,0.16285610704217357
2000,0.1649017738765864
2004,0.16747151030369908
2008,0.17066673820041392
2012,0.17453348386126166
2016,0.1790815130971855
2020,0.18429989780574862
2024,0.19009783966923577
2028,0.19639343286333905
2032,0.20300920357726115
2036,0.20973450090784015
2040,0.2163786283847256
2044,0.22279668198660432
2048,0.22886736024314455
2052,0.2345258903586104
2056,0.23995622928772256
2060,0.24507148278133833
2064,0.2497293752076542
2068,0.2537393536715369
2072,0.25698563227853694
2076,0.2594950299176394
2080,0.26147758189924775
2084,0.2632699136435757
2088,0.2649587055724967
2092,0.26655009975562977
2096,0.2679365906784943
2100,0.26901103819810684
2104,0.26976632737813777
2108,0.27030823029099393
2112,0.27073156898220013
2116,0.27109329582895764
2120,0.2714672430684539
2124,0.2719248570091362
2128,0.2725133398201344
2132,0.27326636534707477
2136,0.27425470921518524
2140,0.2754799334801773
2144,0.27695394914560445
2148,0.2786780809088205
2152,0.28064460086199566
2156,0.2828342047461774
2160,0.2852108347712999
2164,0.2877084622396203
2168,0.2901938128210461
2172,0.29250369186909786
2176,0.2944882909873102
2180,0.2960781860600863
2184,0.29726099089736774
2188,0.2980390152503213
2192,0.29844654112906605
2196,0.2985030008950658
2200,0.2982340275643941
2204,0.2976641942696741
2208,0.2968756041759968
2212,0.2959858260708457
2216,0.29513721329108766
2220,0.29438756168489655
2224,0.29380807317721214
2228,0.29347155359080657
2232,0.293439100250744
2236,0.29375673295985333
2240,0.29442478180951476
2244,0.29550442184046166
2248,0.29696169839883
2252,0.29876921916915294
2256,0.30087204016987407
2260,0.3031784219648143
2264,0.30559417046605697
2268,0.3080001776420571
2272,0.3104341595139137
2276,0.312864887976547
2280,0.3151650123210607
2284,0.3173848685163885
2288,0.31962736851680973
2292,0.3219547422239318
2296,0.32448099417264276
2300,0.32711986607964927
2304,0.33009478687372695
2308,0.333527314854826
2312,0.33631061420753494
2316,0.33787836643288083
2320,0.3390852132333843
2324,0.3416837121216096
2328,0.34564131001894927
2332,0.35018604938831627
2336,0.35459686163168136
2340,0.35841563683241195
